place_id,lat,lng,Text,clean_text,tokenized_text,emotion
ChIJhza7Doio2EcRSxpLpqDodAc,51.5048437,0.04951800000000001,"1st time using City Airport, very easy and convenient! My son has just started university there, so between my son and family we will be travelling to and from Glasgow a lot! Hope BA keep their pieces keen!",st time using city airport easy convenient son started university son family travelling glasgow lot hope ba keep piece keen,"['st', 'time', 'using', 'city', 'airport', 'easy', 'convenient', 'son', 'started', 'university', 'son', 'family', 'travelling', 'glasgow', 'lot', 'hope', 'ba', 'keep', 'piece', 'keen']",joy
ChIJhza7Doio2EcRSxpLpqDodAc,51.5048437,0.04951800000000001,Cute and convenient airport. Has own train station that is well integrated for a seamless transfer. Fair amount of options to snack preflight too.,cute convenient airport train station well integrated seamless transfer fair amount option snack preflight,"['cute', 'convenient', 'airport', 'train', 'station', 'well', 'integrated', 'seamless', 'transfer', 'fair', 'amount', 'option', 'snack', 'preflight']",anger
ChIJETtNr3uo2EcR7LhqLWmah8w,51.5074454,0.03878070000000002,"Great location )only minutes walk from the Excel centre with car parking and good routes into the city, the hotel was very cosy had many different places to relax in the lobby area including cafe, bar and a restaurant. The breakfast was well worth the money, I had a vegetarian and tried the veg sausages for the first time which was very tasty, the rooms were very clean, ours did not have a water view (it was quiet at night) but from the end of the corridor we could see the marina and planes taking off/ landing at the London airport. The staff were pleasant and we had a good banter with them once we got to know them a little, but the absolutely best thing about our stay (in Feb 2020) was the warm cookies the guys at the reception desk gave us the first night we arrive (also the second night but they had ran out of them on the third night).
Although it was a business trip, these little things made a big impact, so much so that I am writing this review in September 2020 as I sit here ready to book another stay at the Hilton.",great location minute walk excel centre car parking good route city hotel cosy many different place relax lobby area including cafe bar restaurant breakfast well worth money vegetarian tried veg sausage first time tasty room clean water view quiet night end corridor could see marina plane taking landing london airport staff pleasant good banter got know little absolutely best thing stay feb warm cooky guy reception desk gave u first night arrive also second night ran third night although business trip little thing made big impact much writing review september sit ready book another stay hilton,"['great', 'location', 'minute', 'walk', 'excel', 'centre', 'car', 'parking', 'good', 'route', 'city', 'hotel', 'cosy', 'many', 'different', 'place', 'relax', 'lobby', 'area', 'including', 'cafe', 'bar', 'restaurant', 'breakfast', 'well', 'worth', 'money', 'vegetarian', 'tried', 'veg', 'sausage', 'first', 'time', 'tasty', 'room', 'clean', 'water', 'view', 'quiet', 'night', 'end', 'corridor', 'could', 'see', 'marina', 'plane', 'taking', 'landing', 'london', 'airport', 'staff', 'pleasant', 'good', 'banter', 'got', 'know', 'little', 'absolutely', 'best', 'thing', 'stay', 'feb', 'warm', 'cooky', 'guy', 'reception', 'desk', 'gave', 'first', 'night', 'arrive', 'also', 'second', 'night', 'ran', 'third', 'night', 'although', 'business', 'trip', 'little', 'thing', 'made', 'big', 'impact', 'much', 'writing', 'review', 'september', 'sit', 'ready', 'book', 'another', 'stay', 'hilton']",worry
ChIJETtNr3uo2EcR7LhqLWmah8w,51.5074454,0.03878070000000002,"Nice hotel, good breakfast options. About a 10 minute walk from the dlr which is fine in the daytime but can be quiet around there at night so stay safe.",nice hotel good breakfast option minute walk dlr fine daytime quiet around night stay safe,"['nice', 'hotel', 'good', 'breakfast', 'option', 'minute', 'walk', 'dlr', 'fine', 'daytime', 'quiet', 'around', 'night', 'stay', 'safe']",worry
ChIJETtNr3uo2EcR7LhqLWmah8w,51.5074454,0.03878070000000002,Beautiful hotel to stay in London. Excellent breakfast included!,beautiful hotel stay london excellent breakfast included,"['beautiful', 'hotel', 'stay', 'london', 'excellent', 'breakfast', 'included']",joy
ChIJETtNr3uo2EcR7LhqLWmah8w,51.5074454,0.03878070000000002,"THEFT

The receptionist Alextra or someone with a name that sounds similar tried to say that my parcels didn’t get delivered but Amazon even gave me the receptionists name so I knew they were lying.

It didn’t get sorted until the police arrived and checked cctv

DO NOT TRUST THIS HOTEL!",theft receptionist alextra someone name sound similar tried say parcel ’ get delivered amazon even gave receptionist name knew lying ’ get sorted police arrived checked cctv trust hotel,"['theft', 'receptionist', 'alextra', 'someone', 'name', 'sound', 'similar', 'tried', 'say', 'parcel', 'get', 'delivered', 'amazon', 'even', 'gave', 'receptionist', 'name', 'knew', 'lying', 'get', 'sorted', 'police', 'arrived', 'checked', 'cctv', 'trust', 'hotel']",worry
ChIJETtNr3uo2EcR7LhqLWmah8w,51.5074454,0.03878070000000002,"Had to rate a 1 to be able to write my disappointment. My daughter booked a table for 2 at the Salt Port in the hotel back in July, the restaurant app allowed her to book and sent a confirmation email. After a 4.5 hour drive to our hotel we looked foward to our meal at the Salt Port. What a mistake! When we got there we were told the hotel had been closed since lockdown!! Absolutely disgraceful for such a well known hotel chain, why accept bookings and even send booking confirmation when the place was closed. We won't be bothering again!",rate able write disappointment daughter booked table salt port hotel back july restaurant app allowed book sent confirmation email hour drive hotel looked foward meal salt port mistake got told hotel closed since lockdown absolutely disgraceful well known hotel chain accept booking even send booking confirmation place closed wont bothering,"['rate', 'able', 'write', 'disappointment', 'daughter', 'booked', 'table', 'salt', 'port', 'hotel', 'back', 'july', 'restaurant', 'app', 'allowed', 'book', 'sent', 'confirmation', 'email', 'hour', 'drive', 'hotel', 'looked', 'foward', 'meal', 'salt', 'port', 'mistake', 'got', 'told', 'hotel', 'closed', 'since', 'lockdown', 'absolutely', 'disgraceful', 'well', 'known', 'hotel', 'chain', 'accept', 'booking', 'even', 'send', 'booking', 'confirmation', 'place', 'closed', 'wont', 'bothering']",anger
ChIJDeUJ5gyo2EcRx67XBfflDQo,51.50846010000001,0.029845999999999987,Best place for jogging and Very good views of the river Thames.,best place jogging good view river thames,"['best', 'place', 'jogging', 'good', 'view', 'river', 'thames']",joy
ChIJDeUJ5gyo2EcRx67XBfflDQo,51.50846010000001,0.029845999999999987,"Can't lie I wanted to hate this place as it is just so big corporate and ugly (on the outside anyway) - actually the team here are incredible, really friendly and helpful - from the cleaners to the security to the fire team - can't fault them. They really do go above and beyond.

It's very clean, a great space for filming in and seems like they genuinely care about trying to lessen their environmental impact as well which is great to see!",cant lie wanted hate place big corporate ugly outside anyway actually team incredible really friendly helpful cleaner security fire team cant fault really go beyond clean great space filming seems like genuinely care trying lessen environmental impact well great see,"['cant', 'lie', 'wanted', 'hate', 'place', 'big', 'corporate', 'ugly', 'outside', 'anyway', 'actually', 'team', 'incredible', 'really', 'friendly', 'helpful', 'cleaner', 'security', 'fire', 'team', 'cant', 'fault', 'really', 'go', 'beyond', 'clean', 'great', 'space', 'filming', 'seems', 'like', 'genuinely', 'care', 'trying', 'lessen', 'environmental', 'impact', 'well', 'great', 'see']",anger
ChIJDeUJ5gyo2EcRx67XBfflDQo,51.50846010000001,0.029845999999999987,"I went down to Excel to see the New Scientist Live Exhibition. I was quite impressed with the venue itself. It was fairly difficult to find where I wanted to go. However, the location and the facilities mean that it is ideally placed to host an internationally renowned science fair, such as what I went to see.",went excel see new scientist live exhibition quite impressed venue fairly difficult find wanted go however location facility mean ideally placed host internationally renowned science fair went see,"['went', 'excel', 'see', 'new', 'scientist', 'live', 'exhibition', 'quite', 'impressed', 'venue', 'fairly', 'difficult', 'find', 'wanted', 'go', 'however', 'location', 'facility', 'mean', 'ideally', 'placed', 'host', 'internationally', 'renowned', 'science', 'fair', 'went', 'see']",joy
ChIJDeUJ5gyo2EcRx67XBfflDQo,51.50846010000001,0.029845999999999987,Great - loads of spare beds too.,great load spare bed,"['great', 'load', 'spare', 'bed']",anger
ChIJDeUJ5gyo2EcRx67XBfflDQo,51.50846010000001,0.029845999999999987,"I really like the place and the area just went for a walk, I took a very good pics of the beautiful London sunset",really like place area went walk took good pic beautiful london sunset,"['really', 'like', 'place', 'area', 'went', 'walk', 'took', 'good', 'pic', 'beautiful', 'london', 'sunset']",joy
ChIJwWGwFCSo2EcRrCotdJFHTyQ,51.4877238,0.007265899999999999,Lovely apartment and convenient location.  The only slight improvement I would suggest would be a better equipped kitchen and more cutlery and crockery.  There were only 4 cups and 4 glasses for 3 of us. Also no wine glasses.  Good value and efficient check in and out,lovely apartment convenient location slight improvement would suggest would better equipped kitchen cutlery crockery cup glass u also wine glass good value efficient check,"['lovely', 'apartment', 'convenient', 'location', 'slight', 'improvement', 'would', 'suggest', 'would', 'better', 'equipped', 'kitchen', 'cutlery', 'crockery', 'cup', 'glass', 'also', 'wine', 'glass', 'good', 'value', 'efficient', 'check']",joy
ChIJwWGwFCSo2EcRrCotdJFHTyQ,51.4877238,0.007265899999999999,"Highly NOT recommended.
If there was an option of minus ratings for customer service, it’s bottom tier.
For some reason the staff at this property have a bad attitude towards queries and finding resolutions for their customers. After experiencing such awful customer service scrolling through past reviews of this property are 100% accurate on the customer service, attitude from the staff and policies.

Made a booking through Booking.com, it was my first time booking an apartment to stay at, not realising there are age restrictions. Received a call from the property saying I cannot access the property because I’m not 25, I responded in a calm manner I’m 24 not a child, there was no need to respond is a rude manner. Clearly, these people have no respect for anyone that is under the age of 25, yet they are quick to take pre-payments, cancellation fees and deposits?
Ali, the guy who called me said I should take this issue up with booking.com. Which I did, Booking.com on the other hand, were more helpful friendly and polite in handling this issue and helping come to a resolve.
Rang the apartment back myself and a female staff responded to the query ‘I’m not going over this 50 times, I’m not doing this again, whatever I’m not dealing with this’ and hung up the phone in midst of asking a question. Who is the one under the age of 25 here? Refused access but cannot handle a problem as an adult on the phone ?

Ali said he will have to refuse me access to come to the property as I’m no 25, fair enough so I took it up with booking.com to come to a resolution. They denied a refund, wavier cancellation fee and also my deposit. When I already pre-paid. Now also, want to raise the issue of a ‘No-show’. How can I show up to a property if I will get refused access? How can I come to an apartment I already PAID for and check in if they won’t allow me.

Do NOT book with these guys, they are more interested in taking your money from cancellation, rather than dealing with an issue in a polite manner where you can find resolutions. I even offered to pay more if I could move the date, and still no. All too good to be true.
Personally would not want to stay or recommend this apartment as it is managed by staff who are ‘im so tired of This’ Attitude and poor customer service skills.",highly recommended option minus rating customer service ’ bottom tier reason staff property bad attitude towards query finding resolution customer experiencing awful customer service scrolling past review property accurate customer service attitude staff policy made booking bookingcom first time booking apartment stay realising age restriction received call property saying access property ’ responded calm manner ’ child need respond rude manner clearly people respect anyone age yet quick take prepayment cancellation fee deposit ali guy called said take issue bookingcom bookingcom hand helpful friendly polite handling issue helping come resolve rang apartment back female staff responded query ‘ ’ going time ’ whatever ’ dealing ’ hung phone midst asking question one age refused access handle problem adult phone ali said refuse access come property ’ fair enough took bookingcom come resolution denied refund wavier cancellation fee also deposit already prepaid also want raise issue ‘ noshow ’ show property get refused access come apartment already paid check ’ allow book guy interested taking money cancellation rather dealing issue polite manner find resolution even offered pay could move date still good true personally would want stay recommend apartment managed staff ‘ im tired ’ attitude poor customer service skill,"['highly', 'recommended', 'option', 'minus', 'rating', 'customer', 'service', 'bottom', 'tier', 'reason', 'staff', 'property', 'bad', 'attitude', 'towards', 'query', 'finding', 'resolution', 'customer', 'experiencing', 'awful', 'customer', 'service', 'scrolling', 'past', 'review', 'property', 'accurate', 'customer', 'service', 'attitude', 'staff', 'policy', 'made', 'booking', 'bookingcom', 'first', 'time', 'booking', 'apartment', 'stay', 'realising', 'age', 'restriction', 'received', 'call', 'property', 'saying', 'access', 'property', 'responded', 'calm', 'manner', 'child', 'need', 'respond', 'rude', 'manner', 'clearly', 'people', 'respect', 'anyone', 'age', 'yet', 'quick', 'take', 'prepayment', 'cancellation', 'fee', 'deposit', 'ali', 'guy', 'called', 'said', 'take', 'issue', 'bookingcom', 'bookingcom', 'hand', 'helpful', 'friendly', 'polite', 'handling', 'issue', 'helping', 'come', 'resolve', 'rang', 'apartment', 'back', 'female', 'staff', 'responded', 'query', 'going', 'time', 'whatever', 'dealing', 'hung', 'phone', 'midst', 'asking', 'question', 'one', 'age', 'refused', 'access', 'handle', 'problem', 'adult', 'phone', 'ali', 'said', 'refuse', 'access', 'come', 'property', 'fair', 'enough', 'took', 'bookingcom', 'come', 'resolution', 'denied', 'refund', 'wavier', 'cancellation', 'fee', 'also', 'deposit', 'already', 'prepaid', 'also', 'want', 'raise', 'issue', 'noshow', 'show', 'property', 'get', 'refused', 'access', 'come', 'apartment', 'already', 'paid', 'check', 'allow', 'book', 'guy', 'interested', 'taking', 'money', 'cancellation', 'rather', 'dealing', 'issue', 'polite', 'manner', 'find', 'resolution', 'even', 'offered', 'pay', 'could', 'move', 'date', 'still', 'good', 'true', 'personally', 'would', 'want', 'stay', 'recommend', 'apartment', 'managed', 'staff', 'im', 'tired', 'attitude', 'poor', 'customer', 'service', 'skill']",anger
ChIJwWGwFCSo2EcRrCotdJFHTyQ,51.4877238,0.007265899999999999,"I would give this place 1 star out of 5. If I had a chance to put 0 stars out of 5, I would. The reservation manager is awful and vile when I communicated on the phone with him and this company has no form of structure and needs to be shut down tbh
Horrible company",would give place star chance put star would reservation manager awful vile communicated phone company form structure need shut tbh horrible company,"['would', 'give', 'place', 'star', 'chance', 'put', 'star', 'would', 'reservation', 'manager', 'awful', 'vile', 'communicated', 'phone', 'company', 'form', 'structure', 'need', 'shut', 'tbh', 'horrible', 'company']",anger
ChIJwWGwFCSo2EcRrCotdJFHTyQ,51.4877238,0.007265899999999999,"MISLEADING, Nice apartment! However it is not close to the o2!!! Neither can you see any evidence of the o2! Clean, tidy and well decorated. Would recommend for a casual night out but nothing spectacular!",misleading nice apartment however close neither see evidence clean tidy well decorated would recommend casual night nothing spectacular,"['misleading', 'nice', 'apartment', 'however', 'close', 'neither', 'see', 'evidence', 'clean', 'tidy', 'well', 'decorated', 'would', 'recommend', 'casual', 'night', 'nothing', 'spectacular']",anger
ChIJwWGwFCSo2EcRrCotdJFHTyQ,51.4877238,0.007265899999999999,"First and foremost to get through to customer service is shambles as they take so long to pick up the phone.

The apartment is also not near the O2 good 20 minutes walk. The ad is too good to be true.

They don’t leave clear instructions after booking the apartment which is very frustrating as I used my whole day chasing them rather them chasing me.

I booked this apartment just for one night. The customer service is disgraceful. I got to the location to pick up the keys bare in mind they are fast to take doposit but when it comes to picking up the keys the instructions are very limited. I told the lady from customer service that am not happy with the service she them accused me of shouting loool. And then said she wasn’t going to give me the keys so now am stranded. Anyways I want my £80 back PLEASE.

Never in my life have I had such issue booking apartments

Good Customer service is very important to me and unfortunately I didn’t receive it.",first foremost get customer service shamble take long pick phone apartment also near good minute walk ad good true ’ leave clear instruction booking apartment frustrating used whole day chasing rather chasing booked apartment one night customer service disgraceful got location pick key bare mind fast take doposit come picking key instruction limited told lady customer service happy service accused shouting loool said ’ going give key stranded anyways want £ back please never life issue booking apartment good customer service important unfortunately ’ receive,"['first', 'foremost', 'get', 'customer', 'service', 'shamble', 'take', 'long', 'pick', 'phone', 'apartment', 'also', 'near', 'good', 'minute', 'walk', 'ad', 'good', 'true', 'leave', 'clear', 'instruction', 'booking', 'apartment', 'frustrating', 'used', 'whole', 'day', 'chasing', 'rather', 'chasing', 'booked', 'apartment', 'one', 'night', 'customer', 'service', 'disgraceful', 'got', 'location', 'pick', 'key', 'bare', 'mind', 'fast', 'take', 'doposit', 'come', 'picking', 'key', 'instruction', 'limited', 'told', 'lady', 'customer', 'service', 'happy', 'service', 'accused', 'shouting', 'loool', 'said', 'going', 'give', 'key', 'stranded', 'anyways', 'want', 'back', 'please', 'never', 'life', 'issue', 'booking', 'apartment', 'good', 'customer', 'service', 'important', 'unfortunately', 'receive']",anger
ChIJVyCbQ3Op2EcRSm5A_j7sB0A,51.4506197,0.05594300000000002,"Amazing customer service! I urgently required a card reader but got to the bank just as the manager locked up the door and was getting ready to leave. She was kind enough to unlock the door / turn off the alarm, etc. and get me the card reader. Much appreciated!",amazing customer service urgently required card reader got bank manager locked door getting ready leave kind enough unlock door turn alarm etc get card reader much appreciated,"['amazing', 'customer', 'service', 'urgently', 'required', 'card', 'reader', 'got', 'bank', 'manager', 'locked', 'door', 'getting', 'ready', 'leave', 'kind', 'enough', 'unlock', 'door', 'turn', 'alarm', 'etc', 'get', 'card', 'reader', 'much', 'appreciated']",worry
ChIJVyCbQ3Op2EcRSm5A_j7sB0A,51.4506197,0.05594300000000002,Audrey was very helpful. And Maria helped me print my DD. Amy Webb was the lady who first helped me move from Barclays Bank. Plc. This is the best bank I've had. Thank you all for your help and kindness. Always a friendly. Kind face and reception.,audrey helpful maria helped print dd amy webb lady first helped move barclays bank plc best bank ive thank help kindness always friendly kind face reception,"['audrey', 'helpful', 'maria', 'helped', 'print', 'dd', 'amy', 'webb', 'lady', 'first', 'helped', 'move', 'barclays', 'bank', 'plc', 'best', 'bank', 'ive', 'thank', 'help', 'kindness', 'always', 'friendly', 'kind', 'face', 'reception']",joy
ChIJVyCbQ3Op2EcRSm5A_j7sB0A,51.4506197,0.05594300000000002,"Had a poor experience at this branch. I went here to withdraw money from my savings account as I’d switched current account and couldn’t transfer money from my savings online without an active current account. Whilst waiting outside, I spoke to the manager and someone else who worked there who were helpful and agreed I needed to speak to someone at the counter. The person who I spoke to at the counter didn’t seem to understand that I wanted to take money from my savings, whilst also saying he couldn’t give me any money as it was a large sum. I went to the Bexleheath branch and they gave me a cheque and I cashed it the same day at my new bank. Disappointing that I had to go to another branch to carry out what I thought would be a simple withdrawal which wasn’t the case.",poor experience branch went withdraw money saving account ’ switched current account ’ transfer money saving online without active current account whilst waiting outside spoke manager someone else worked helpful agreed needed speak someone counter person spoke counter ’ seem understand wanted take money saving whilst also saying ’ give money large sum went bexleheath branch gave cheque cashed day new bank disappointing go another branch carry thought would simple withdrawal ’ case,"['poor', 'experience', 'branch', 'went', 'withdraw', 'money', 'saving', 'account', 'switched', 'current', 'account', 'transfer', 'money', 'saving', 'online', 'without', 'active', 'current', 'account', 'whilst', 'waiting', 'outside', 'spoke', 'manager', 'someone', 'else', 'worked', 'helpful', 'agreed', 'needed', 'speak', 'someone', 'counter', 'person', 'spoke', 'counter', 'seem', 'understand', 'wanted', 'take', 'money', 'saving', 'whilst', 'also', 'saying', 'give', 'money', 'large', 'sum', 'went', 'bexleheath', 'branch', 'gave', 'cheque', 'cashed', 'day', 'new', 'bank', 'disappointing', 'go', 'another', 'branch', 'carry', 'thought', 'would', 'simple', 'withdrawal', 'case']",anger
ChIJVyCbQ3Op2EcRSm5A_j7sB0A,51.4506197,0.05594300000000002,I visited the branch last week and was very happy to see how the lady  staff member at the front door welcoming all the customers with a smile and asking if the elderly customers wanted a seat since they were in a queue for a while. I thought it was a good gesture and kind-hearted member of staff. I will definitely use this branch again.,visited branch last week happy see lady staff member front door welcoming customer smile asking elderly customer wanted seat since queue thought good gesture kindhearted member staff definitely use branch,"['visited', 'branch', 'last', 'week', 'happy', 'see', 'lady', 'staff', 'member', 'front', 'door', 'welcoming', 'customer', 'smile', 'asking', 'elderly', 'customer', 'wanted', 'seat', 'since', 'queue', 'thought', 'good', 'gesture', 'kindhearted', 'member', 'staff', 'definitely', 'use', 'branch']",joy
ChIJVyCbQ3Op2EcRSm5A_j7sB0A,51.4506197,0.05594300000000002,My experience of coming into the Eltham branch is always a very pleasant one. All of the members of staff are always very helpful and cheery. I was especially impressed with the social distancing measures that have been put into place. They are a lovely team and are always willing to go above and beyond. I always leave with a big smile on my face.,experience coming eltham branch always pleasant one member staff always helpful cheery especially impressed social distancing measure put place lovely team always willing go beyond always leave big smile face,"['experience', 'coming', 'eltham', 'branch', 'always', 'pleasant', 'one', 'member', 'staff', 'always', 'helpful', 'cheery', 'especially', 'impressed', 'social', 'distancing', 'measure', 'put', 'place', 'lovely', 'team', 'always', 'willing', 'go', 'beyond', 'always', 'leave', 'big', 'smile', 'face']",joy
ChIJJ4w-1uQcdkgRob3JzA4qots,51.5459269,-0.055824800000000015,I often take my friends to this restaurant with my highest recommendations. I visit this restaurant often. This recommendation is always successful. The the cooking is delicious and the team is efficient and cooperative. always when we visit this place we pass a gorgeous evening.  I recommend this place with pleasure.,often take friend restaurant highest recommendation visit restaurant often recommendation always successful cooking delicious team efficient cooperative always visit place pas gorgeous evening recommend place pleasure,"['often', 'take', 'friend', 'restaurant', 'highest', 'recommendation', 'visit', 'restaurant', 'often', 'recommendation', 'always', 'successful', 'cooking', 'delicious', 'team', 'efficient', 'cooperative', 'always', 'visit', 'place', 'pas', 'gorgeous', 'evening', 'recommend', 'place', 'pleasure']",joy
ChIJJ4w-1uQcdkgRob3JzA4qots,51.5459269,-0.055824800000000015,"Fantastic spot to watch the Rugby. In the back area are two screens which if you’re seated, 4+ people can easily watch. Our server Clara was awesome and really made sure we were taken care of",fantastic spot watch rugby back area two screen ’ seated people easily watch server clara awesome really made sure taken care,"['fantastic', 'spot', 'watch', 'rugby', 'back', 'area', 'two', 'screen', 'seated', 'people', 'easily', 'watch', 'server', 'clara', 'awesome', 'really', 'made', 'sure', 'taken', 'care']",worry
ChIJJ4w-1uQcdkgRob3JzA4qots,51.5459269,-0.055824800000000015,"It was our second option but ends up to be our best option at that night. Good customer service, a part of the Redbull served, that was sugar free instead normal one. They can improve it by updating the menu or telling the customer before serving it. Anyway, I still recommend it for when you wanna have a little escape from this crazy world.",second option end best option night good customer service part redbull served sugar free instead normal one improve updating menu telling customer serving anyway still recommend wan na little escape crazy world,"['second', 'option', 'end', 'best', 'option', 'night', 'good', 'customer', 'service', 'part', 'redbull', 'served', 'sugar', 'free', 'instead', 'normal', 'one', 'improve', 'updating', 'menu', 'telling', 'customer', 'serving', 'anyway', 'still', 'recommend', 'wan', 'na', 'little', 'escape', 'crazy', 'world']",worry
ChIJJ4w-1uQcdkgRob3JzA4qots,51.5459269,-0.055824800000000015,"Love this place so much! Food is great, burgers are in my top three burgers to eat out! Rotisserie chicken is next level as well. Great vibe for food, drinks and private events. We had our wedding reception drinks there and was spot on!!!",love place much food great burger top three burger eat rotisserie chicken next level well great vibe food drink private event wedding reception drink spot,"['love', 'place', 'much', 'food', 'great', 'burger', 'top', 'three', 'burger', 'eat', 'rotisserie', 'chicken', 'next', 'level', 'well', 'great', 'vibe', 'food', 'drink', 'private', 'event', 'wedding', 'reception', 'drink', 'spot']",joy
ChIJJ4w-1uQcdkgRob3JzA4qots,51.5459269,-0.055824800000000015,"The best Sunday roast I've had this year, what a gem of a pub. Amazing service (wouldn't even accept a tip!?!), top notch rotisserie chicken (you have to try it to believe how tasty it is) and just all round lovely. Can't wait to come back again, will be my go-to for roasts from now on. I'm getting hungry just thinking about it",best sunday roast ive year gem pub amazing service wouldnt even accept tip top notch rotisserie chicken try believe tasty round lovely cant wait come back goto roast im getting hungry thinking,"['best', 'sunday', 'roast', 'ive', 'year', 'gem', 'pub', 'amazing', 'service', 'wouldnt', 'even', 'accept', 'tip', 'top', 'notch', 'rotisserie', 'chicken', 'try', 'believe', 'tasty', 'round', 'lovely', 'cant', 'wait', 'come', 'back', 'goto', 'roast', 'im', 'getting', 'hungry', 'thinking']",anger
ChIJy7L-gNscdkgRUIrnHlAHDxY,51.5304713,-0.05545249999999999,"We have just had a 3 night stay at
The Town Hall Hotel

Our Son had to have an operation and stayed with us to recover before travelling home.

The staff were very accommodating with our needs especially the team on reception, even allowing us to change to a more suitable room and taking the trouble to ask how he was.

We would recommend this friendly, quirky, interesting Hotel full of history.

This is our second stay here and although we didn’t eat here this time our past experience of breakfast here was excellent.

Thank you to everyone at the Town Hall Hotel.

Janice McEvilly",night stay town hall hotel son operation stayed u recover travelling home staff accommodating need especially team reception even allowing u change suitable room taking trouble ask would recommend friendly quirky interesting hotel full history second stay although ’ eat time past experience breakfast excellent thank everyone town hall hotel janice mcevilly,"['night', 'stay', 'town', 'hall', 'hotel', 'son', 'operation', 'stayed', 'recover', 'travelling', 'home', 'staff', 'accommodating', 'need', 'especially', 'team', 'reception', 'even', 'allowing', 'change', 'suitable', 'room', 'taking', 'trouble', 'ask', 'would', 'recommend', 'friendly', 'quirky', 'interesting', 'hotel', 'full', 'history', 'second', 'stay', 'although', 'eat', 'time', 'past', 'experience', 'breakfast', 'excellent', 'thank', 'everyone', 'town', 'hall', 'hotel', 'janice', 'mcevilly']",joy
ChIJy7L-gNscdkgRUIrnHlAHDxY,51.5304713,-0.05545249999999999,"Wasn't a pleasant had few problems!! Checked in really late on saturday but the room i originally had Wasn't clean and then was moved to a smaller room. The morning the breakfast was the best and wouldn't wanna go into details as it may have been the first time. Overall stay was unpleasant but the staff and management was very helpful hence giving 3 stars otherwise if staff Wasn't helpful at all, it would've been 0 stars.

Thank you",wasnt pleasant problem checked really late saturday room originally wasnt clean moved smaller room morning breakfast best wouldnt wan na go detail may first time overall stay unpleasant staff management helpful hence giving star otherwise staff wasnt helpful wouldve star thank,"['wasnt', 'pleasant', 'problem', 'checked', 'really', 'late', 'saturday', 'room', 'originally', 'wasnt', 'clean', 'moved', 'smaller', 'room', 'morning', 'breakfast', 'best', 'wouldnt', 'wan', 'na', 'go', 'detail', 'may', 'first', 'time', 'overall', 'stay', 'unpleasant', 'staff', 'management', 'helpful', 'hence', 'giving', 'star', 'otherwise', 'staff', 'wasnt', 'helpful', 'wouldve', 'star', 'thank']",joy
ChIJy7L-gNscdkgRUIrnHlAHDxY,51.5304713,-0.05545249999999999,"We came here for a staycation - we only live down the road! It is just straight up stunning - the architecture and interior design has retained so many original features of the building and its uses. The pool is lush, rooms are lush, staff are amazing. I am definitely getting back there as soon as I can! They did a pretty hefty NHS discount during these Covid times and it did the trick - I felt like I got a bit of luxury and a nice relaxing break 🥰",came staycation live road straight stunning architecture interior design retained many original feature building us pool lush room lush staff amazing definitely getting back soon pretty hefty nh discount covid time trick felt like got bit luxury nice relaxing break 🥰,"['came', 'staycation', 'live', 'road', 'straight', 'stunning', 'architecture', 'interior', 'design', 'retained', 'many', 'original', 'feature', 'building', 'us', 'pool', 'lush', 'room', 'lush', 'staff', 'amazing', 'definitely', 'getting', 'back', 'soon', 'pretty', 'hefty', 'nh', 'discount', 'covid', 'time', 'trick', 'felt', 'like', 'got', 'bit', 'luxury', 'nice', 'relaxing', 'break']",joy
ChIJy7L-gNscdkgRUIrnHlAHDxY,51.5304713,-0.05545249999999999,"Roberta the restaurant manager was very horrible, rude , impatient and dismissive.
However, Michael the barman was very nice and accommodating. An absolute gem",roberta restaurant manager horrible rude impatient dismissive however michael barman nice accommodating absolute gem,"['roberta', 'restaurant', 'manager', 'horrible', 'rude', 'impatient', 'dismissive', 'however', 'michael', 'barman', 'nice', 'accommodating', 'absolute', 'gem']",anger
ChIJy7L-gNscdkgRUIrnHlAHDxY,51.5304713,-0.05545249999999999,A lovely overnight stay with my partner... Wish we could've made use of the pool and gym facilities.. there was a film crew in the hall though so being an introvert I preferred to stay hidden 😳😅,lovely overnight stay partner wish couldve made use pool gym facility film crew hall though introvert preferred stay hidden 😳😅,"['lovely', 'overnight', 'stay', 'partner', 'wish', 'couldve', 'made', 'use', 'pool', 'gym', 'facility', 'film', 'crew', 'hall', 'though', 'introvert', 'preferred', 'stay', 'hidden']",joy
